"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert_extlifeSpan","peren.gouv.fr/51.159.170.2","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","peren.gouv.fr/51.159.170.2","443","INFO","not present","",""
"cert_crlDistributionPoints","peren.gouv.fr/51.159.170.2","443","INFO","--","",""
"cert_ocspURL","peren.gouv.fr/51.159.170.2","443","INFO","http://r11.o.lencr.org","",""
"OCSP_stapling","peren.gouv.fr/51.159.170.2","443","LOW","not offered","",""
"cert_mustStapleExtension","peren.gouv.fr/51.159.170.2","443","INFO","--","",""
"DNS_CAArecord","peren.gouv.fr/51.159.170.2","443","LOW","--","",""
"certificate_transparency","peren.gouv.fr/51.159.170.2","443","OK","yes (certificate extension)","",""
"certs_countServer","peren.gouv.fr/51.159.170.2","443","INFO","2","",""
"certs_list_ordering_problem","peren.gouv.fr/51.159.170.2","443","INFO","no","",""
"cert_caIssuers","peren.gouv.fr/51.159.170.2","443","INFO","R11 (Let's Encrypt from US)","",""
"intermediate_cert <#1>","peren.gouv.fr/51.159.170.2","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFBjCCAu6gAwIBAgIRAIp9PhPWLzDvI4a9KQdrNPgwDQYJKoZIhvcNAQELBQAwTzELMAkGA1UEBhMCVVMxKTAnBgNVBAoTIEludGVybmV0IFNlY3VyaXR5IFJlc2VhcmNoIEdyb3VwMRUwEwYDVQQDEwxJU1JHIFJvb3QgWDEwHhcNMjQwMzEzMDAwMDAwWhcNMjcwMzEyMjM1OTU5WjAzMQswCQYDVQQGEwJVUzEWMBQGA1UEChMNTGV0J3MgRW5jcnlwdDEMMAoGA1UEAxMDUjExMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAuoe8XBsAOcvKCs3UZxD5ATylTqVhyybKUvsVAbe5KPUoHu0nsyQYOWcJDAjs4DqwO3cOvfPlOVRBDE6uQdaZdN5R2+97/1i9qLcT9t4x1fJyyXJqC4N0lZxGAGQUmfOx2SLZzaiSqhwmej/+71gFewiVgdtxD4774zEJuwm+UE1fj5F2PVqdnoPy6cRms+EGZkNIGIBloDcYmpuEMpexsr3E+BUAnSeI++JjF5ZsmydnS8TbKF5pwnnwSVzgJFDhxLyhBax7QG0AtMJBP6dYuC/FXJuluwme8f7rsIU5/agK70XEeOtlKsLPXzze41xNG/cLJyuqC0J3U095ah2H2QIDAQABo4H4MIH1MA4GA1UdDwEB/wQEAwIBhjAdBgNVHSUEFjAUBggrBgEFBQcDAgYIKwYBBQUHAwEwEgYDVR0TAQH/BAgwBgEB/wIBADAdBgNVHQ4EFgQUxc9GpOr0w8B6bJXELbBeki8m47kwHwYDVR0jBBgwFoAUebRZ5nu25eQBc4AIiMgaWPbpm24wMgYIKwYBBQUHAQEEJjAkMCIGCCsGAQUFBzAChhZodHRwOi8veDEuaS5sZW5jci5vcmcvMBMGA1UdIAQMMAowCAYGZ4EMAQIBMCcGA1UdHwQgMB4wHKAaoBiGFmh0dHA6Ly94MS5jLmxlbmNyLm9yZy8wDQYJKoZIhvcNAQELBQADggIBAE7iiV0KAxyQOND1H/lxXPjDj7I3iHpvsCUf7b632IYGjukJhM1yv4Hz/MrPU0jtvfZpQtSlET41yBOykh0FX+ou1Nj4ScOt9ZmWnO8m2OG0JAtIIE3801S0qcYhyOE2G/93ZCkXufBL713qzXnQv5C/viOykNpKqUgxdKlEC+Hi9i2DcaR1e9KUwQUZRhy5j/PEdEglKg3l9dtD4tuTm7kZtB8v32oOjzHTYw+7KdzdZiw/sBtnUfhBPORNuay4pJxmY/WrhSMdzFO2q3Gu3MUBcdo27goYKjL9CTF8j/Zz55yctUoVaneCWs/ajUX+HypkBTA+c8LGDLnWO2NKq0YD/pnARkAnYGPfUDoHR9gVSp/qRx+ZWghiDLZsMwhN1zjtSC0uBWiugF3vTNzYIEFfaPG7Ws3jDrAMMYebQ95JQ+HIBD/RPBuHRTBpqKlyDnkSHDHYPiNX3adPoPAcgdF3H2/W0rmoswMWgTlLn1Wu0mrks7/qpdWfS6PJ1jty80r2VKsM/Dj3YIDfbjXKdaFU5C+8bhfJGqU3taKauuz0wHVGT3eo6FlWkWYtbt4pgdamlwVeZEW+LM7qZEJEsMNPrfC03APKmZsJgpWCDWOKZvkZcvjVuYkQ4omYCTX5ohy+knMjdOmdH9c7SpqEWBDC86fiNex+O0XOMEZSa8DA\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","peren.gouv.fr/51.159.170.2","443","INFO","591E9CE6C863D3A079E9FABE1478C7339A26B21269DDE795211361024AE31A44","",""
"intermediate_cert_notBefore <#1>","peren.gouv.fr/51.159.170.2","443","INFO","2024-03-13 00:00","",""
"intermediate_cert_notAfter <#1>","peren.gouv.fr/51.159.170.2","443","OK","2027-03-12 23:59","",""
"intermediate_cert_expiration <#1>","peren.gouv.fr/51.159.170.2","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","peren.gouv.fr/51.159.170.2","443","INFO","R11 <-- ISRG Root X1","",""
"intermediate_cert_badOCSP","peren.gouv.fr/51.159.170.2","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","peren.gouv.fr/51.159.170.2","443","INFO","308 Permanent Redirect ('/')","",""
"HTTP_clock_skew","peren.gouv.fr/51.159.170.2","443","INFO","0 seconds from localtime","",""
"HTTP_headerTime","peren.gouv.fr/51.159.170.2","443","INFO","1721231363","",""
"HSTS_time","peren.gouv.fr/51.159.170.2","443","OK","182 days (=15768000 seconds) > 15552000 seconds","",""
"HSTS_subdomains","peren.gouv.fr/51.159.170.2","443","OK","includes subdomains","",""
"HSTS_preload","peren.gouv.fr/51.159.170.2","443","OK","domain IS marked for preloading","",""
"HPKP","peren.gouv.fr/51.159.170.2","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","peren.gouv.fr/51.159.170.2","443","INFO","nginx","",""
"banner_application","peren.gouv.fr/51.159.170.2","443","INFO","No application banner found","",""
"cookie_count","peren.gouv.fr/51.159.170.2","443","INFO","0 at '/' (30x detected, better try target URL of 30x)","",""
"X-Frame-Options","peren.gouv.fr/51.159.170.2","443","OK","SAMEORIGIN","",""
"X-Content-Type-Options","peren.gouv.fr/51.159.170.2","443","OK","nosniff","",""
"X-XSS-Protection","peren.gouv.fr/51.159.170.2","443","INFO","1; mode=block","",""
"Referrer-Policy","peren.gouv.fr/51.159.170.2","443","INFO","no-referrer","",""
"banner_reverseproxy","peren.gouv.fr/51.159.170.2","443","INFO","--","","CWE-200"
"heartbleed","peren.gouv.fr/51.159.170.2","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","peren.gouv.fr/51.159.170.2","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","peren.gouv.fr/51.159.170.2","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","peren.gouv.fr/51.159.170.2","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","peren.gouv.fr/51.159.170.2","443","OK","supported","","CWE-310"
"secure_client_renego","peren.gouv.fr/51.159.170.2","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","peren.gouv.fr/51.159.170.2","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
